contract_id,title,file_name,file_path,char_count,word_count
252,KENTUCKYUTILITIESCO_03_25_2003-EX-10.65-TRANSPORTATION AGREEMENT,KENTUCKYUTILITIESCO_03_25_2003-EX-10_65-TRANSPORTATION_AGREEMENT.txt,data/raw/KENTUCKYUTILITIESCO_03_25_2003-EX-10_65-TRANSPORTATION_AGREEMENT.txt,16901,2578
253,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",PHREESIA_INC_05_28_2019-EX-10_18-STRATEGIC_ALLIANCE_AGREEMENT.txt,data/raw/PHREESIA_INC_05_28_2019-EX-10_18-STRATEGIC_ALLIANCE_AGREEMENT.txt,120178,17703
254,"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Array_BioPharma_Inc__-_LICENSE__DEVELOPMENT_AND_COMMERCIALIZATION_AGREEMENT.txt,data/raw/Array_BioPharma_Inc__-_LICENSE__DEVELOPMENT_AND_COMMERCIALIZATION_AGREEMENT.txt,272018,42742
255,MERCATAINC_03_09_2000-EX-10.21-SPONSORSHIP AGREEMENT,MERCATAINC_03_09_2000-EX-10_21-SPONSORSHIP_AGREEMENT.txt,data/raw/MERCATAINC_03_09_2000-EX-10_21-SPONSORSHIP_AGREEMENT.txt,23672,3224
256,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",MEDALISTDIVERSIFIEDREIT_INC_05_18_2020-EX-10_1-CONSULTING_AGREEMENT.txt,data/raw/MEDALISTDIVERSIFIEDREIT_INC_05_18_2020-EX-10_1-CONSULTING_AGREEMENT.txt,24315,3724
257,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",FOUNDATIONMEDICINE_INC_02_02_2015-EX-10_2-Collaboration_Agreement.txt,data/raw/FOUNDATIONMEDICINE_INC_02_02_2015-EX-10_2-Collaboration_Agreement.txt,172142,26407
258,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,RevolutionMedicinesInc_20200117_S-1_EX-10_1_11948417_EX-10_1_Development_Agreement.txt,data/raw/RevolutionMedicinesInc_20200117_S-1_EX-10_1_11948417_EX-10_1_Development_Agreement.txt,266213,40936
259,AFSALABANCORPINC_08_01_1996-EX-1.1-AGENCY AGREEMENT,AFSALABANCORPINC_08_01_1996-EX-1_1-AGENCY_AGREEMENT.txt,data/raw/AFSALABANCORPINC_08_01_1996-EX-1_1-AGENCY_AGREEMENT.txt,121559,17813
260,"ETELOS,INC_03_09_2004-EX-10.8-DISTRIBUTOR AGREEMENT",ETELOS_INC_03_09_2004-EX-10_8-DISTRIBUTOR_AGREEMENT.txt,data/raw/ETELOS_INC_03_09_2004-EX-10_8-DISTRIBUTOR_AGREEMENT.txt,25647,3863
261,LifewayFoodsInc_20160316_10-K_EX-10.24_9489766_EX-10.24_Endorsement Agreement,LifewayFoodsInc_20160316_10-K_EX-10_24_9489766_EX-10_24_Endorsement_Agreement.txt,data/raw/LifewayFoodsInc_20160316_10-K_EX-10_24_9489766_EX-10_24_Endorsement_Agreement.txt,10996,1656
262,"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",LEGACYTECHNOLOGYHOLDINGS_INC_12_09_2005-EX-10_2-DISTRIBUTOR_AGREEMENT.txt,data/raw/LEGACYTECHNOLOGYHOLDINGS_INC_12_09_2005-EX-10_2-DISTRIBUTOR_AGREEMENT.txt,15113,1937
263,DeltathreeInc_19991102_S-1A_EX-10.19_6227850_EX-10.19_Co-Branding Agreement_ Service Agreement,DeltathreeInc_19991102_S-1A_EX-10_19_6227850_EX-10_19_Co-Branding_Agreement__Service_Agreement.txt,data/raw/DeltathreeInc_19991102_S-1A_EX-10_19_6227850_EX-10_19_Co-Branding_Agreement__Service_Agreement.txt,28825,4070
264,"SPRINGBANKPHARMACEUTICALS,INC_04_08_2020-EX-99.A-JOINT FILING AGREEMENT",SPRINGBANKPHARMACEUTICALS_INC_04_08_2020-EX-99_A-JOINT_FILING_AGREEMENT.txt,data/raw/SPRINGBANKPHARMACEUTICALS_INC_04_08_2020-EX-99_A-JOINT_FILING_AGREEMENT.txt,1556,246
265,ImineCorp_20180725_S-1_EX-10.5_11275970_EX-10.5_Distributor Agreement,ImineCorp_20180725_S-1_EX-10_5_11275970_EX-10_5_Distributor_Agreement.txt,data/raw/ImineCorp_20180725_S-1_EX-10_5_11275970_EX-10_5_Distributor_Agreement.txt,34461,5369
266,CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT,CCAINDUSTRIESINC_04_14_2014-EX-10_1-OUTSOURCING_AGREEMENT.txt,data/raw/CCAINDUSTRIESINC_04_14_2014-EX-10_1-OUTSOURCING_AGREEMENT.txt,31914,4889
267,Microgenics Corporation - Collaborative Development and Commercialization Agreement,Microgenics_Corporation_-_Collaborative_Development_and_Commercialization_Agreement.txt,data/raw/Microgenics_Corporation_-_Collaborative_Development_and_Commercialization_Agreement.txt,190261,28415
268,SigaTechnologiesInc_20190603_8-K_EX-10.1_11695818_EX-10.1_Promotion Agreement,SigaTechnologiesInc_20190603_8-K_EX-10_1_11695818_EX-10_1_Promotion_Agreement.txt,data/raw/SigaTechnologiesInc_20190603_8-K_EX-10_1_11695818_EX-10_1_Promotion_Agreement.txt,144443,22348
269,VgrabCommunicationsInc_20200129_10-K_EX-10.33_11958828_EX-10.33_Development Agreement,VgrabCommunicationsInc_20200129_10-K_EX-10_33_11958828_EX-10_33_Development_Agreement.txt,data/raw/VgrabCommunicationsInc_20200129_10-K_EX-10_33_11958828_EX-10_33_Development_Agreement.txt,14822,2297
270,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FRANCHISE AGREEMENT,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10_4-FRANCHISE_AGREEMENT.txt,data/raw/AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10_4-FRANCHISE_AGREEMENT.txt,73869,11368
271,IMMUNOMEDICSINC_08_07_2019-EX-10.1-PROMOTION AGREEMENT,IMMUNOMEDICSINC_08_07_2019-EX-10_1-PROMOTION_AGREEMENT.txt,data/raw/IMMUNOMEDICSINC_08_07_2019-EX-10_1-PROMOTION_AGREEMENT.txt,154812,24022
272,HPILHOLDING_01_07_2015-EX-99.1-COOPERATION AGREEMENT,HPILHOLDING_01_07_2015-EX-99_1-COOPERATION_AGREEMENT.txt,data/raw/HPILHOLDING_01_07_2015-EX-99_1-COOPERATION_AGREEMENT.txt,20008,2626
273,BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement,BravatekSolutionsInc_20170418_8-K_EX-10_1_10205739_EX-10_1_Reseller_Agreement.txt,data/raw/BravatekSolutionsInc_20170418_8-K_EX-10_1_10205739_EX-10_1_Reseller_Agreement.txt,15871,2384
274,SPORTHALEYINC_09_29_1997-EX-10.2-10-ENDORSEMENT AGREEMENT,SPORTHALEYINC_09_29_1997-EX-10_2-10-ENDORSEMENT_AGREEMENT.txt,data/raw/SPORTHALEYINC_09_29_1997-EX-10_2-10-ENDORSEMENT_AGREEMENT.txt,11930,1537
275,XENCORINC_10_25_2013-EX-10.24-COLLABORATION AGREEMENT (3),XENCORINC_10_25_2013-EX-10_24-COLLABORATION_AGREEMENT__3_.txt,data/raw/XENCORINC_10_25_2013-EX-10_24-COLLABORATION_AGREEMENT__3_.txt,140106,20117
276,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,NETGROCERINC_07_31_1998-EX-10_15-SPONSORSHIP_AGREEMENT.txt,data/raw/NETGROCERINC_07_31_1998-EX-10_15-SPONSORSHIP_AGREEMENT.txt,45040,5206
277,CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement,CoherusBiosciencesInc_20200227_10-K_EX-10_29_12021376_EX-10_29_Development_Agreement.txt,data/raw/CoherusBiosciencesInc_20200227_10-K_EX-10_29_12021376_EX-10_29_Development_Agreement.txt,146058,21991
278,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_POWEROF,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99_SERV_AGREE-SERVICES_AGREEMENT_POWEROF.txt,data/raw/FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99_SERV_AGREE-SERVICES_AGREEMENT_POWEROF.txt,14384,2213
279,DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,DIVERSINETCORP_03_01_2012-EX-4-RESELLER_AGREEMENT.txt,data/raw/DIVERSINETCORP_03_01_2012-EX-4-RESELLER_AGREEMENT.txt,75389,11296
280,NmfSlfIInc_20200115_10-12GA_EX-10.5_11946987_EX-10.5_Trademark License Agreement,NmfSlfIInc_20200115_10-12GA_EX-10_5_11946987_EX-10_5_Trademark_License_Agreement.txt,data/raw/NmfSlfIInc_20200115_10-12GA_EX-10_5_11946987_EX-10_5_Trademark_License_Agreement.txt,17064,2694
281,"CURAEGISTECHNOLOGIES,INC_05_26_2010-EX-1-CORPORATE SPONSORSHIP AGREEMENT",CURAEGISTECHNOLOGIES_INC_05_26_2010-EX-1-CORPORATE_SPONSORSHIP_AGREEMENT.txt,data/raw/CURAEGISTECHNOLOGIES_INC_05_26_2010-EX-1-CORPORATE_SPONSORSHIP_AGREEMENT.txt,12624,1975
282,KALLOINC_11_03_2011-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,KALLOINC_11_03_2011-EX-10_1-STRATEGIC_ALLIANCE_AGREEMENT.txt,data/raw/KALLOINC_11_03_2011-EX-10_1-STRATEGIC_ALLIANCE_AGREEMENT.txt,75458,11172
283,GridironBionutrientsInc_20171206_8-K_EX-10.1_10972555_EX-10.1_Endorsement Agreement,GridironBionutrientsInc_20171206_8-K_EX-10_1_10972555_EX-10_1_Endorsement_Agreement.txt,data/raw/GridironBionutrientsInc_20171206_8-K_EX-10_1_10972555_EX-10_1_Endorsement_Agreement.txt,29208,4601
284,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT,MOSSIMOINC_04_14_2000-EX-10_14-ENDORSEMENT_AGREEMENT.txt,data/raw/MOSSIMOINC_04_14_2000-EX-10_14-ENDORSEMENT_AGREEMENT.txt,24307,3480
285,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99_SERV_AGREE-SERVICES_AGREEMENT_AMENDMENT.txt,data/raw/FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99_SERV_AGREE-SERVICES_AGREEMENT_AMENDMENT.txt,3860,564
286,RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement,RandWorldwideInc_20010402_8-KA_EX-10_2_2102464_EX-10_2_Co-Branding_Agreement.txt,data/raw/RandWorldwideInc_20010402_8-KA_EX-10_2_2102464_EX-10_2_Co-Branding_Agreement.txt,48159,6718
287,GOLDRESOURCECORP_12_11_2008-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,GOLDRESOURCECORP_12_11_2008-EX-10_1-STRATEGIC_ALLIANCE_AGREEMENT.txt,data/raw/GOLDRESOURCECORP_12_11_2008-EX-10_1-STRATEGIC_ALLIANCE_AGREEMENT.txt,55434,8786
288,"Loop Industries, Inc. - Marketing Agreement",Loop_Industries__Inc__-_Marketing_Agreement.txt,data/raw/Loop_Industries__Inc__-_Marketing_Agreement.txt,34740,5244
289,BloomEnergyCorp_20180321_DRSA (on S-1)_EX-10_11240356_EX-10_Maintenance Agreement,BloomEnergyCorp_20180321_DRSA__on_S-1__EX-10_11240356_EX-10_Maintenance_Agreement.txt,data/raw/BloomEnergyCorp_20180321_DRSA__on_S-1__EX-10_11240356_EX-10_Maintenance_Agreement.txt,104732,16116
290,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32_Co-Branding Agreement_ Marketing Agreement_ Investment Distribution Agreement,AudibleInc_20001113_10-Q_EX-10_32_2599586_EX-10_32_Co-Branding_Agreement__Marketing_Agreement__Investment_Distribution_Agreement.txt,data/raw/AudibleInc_20001113_10-Q_EX-10_32_2599586_EX-10_32_Co-Branding_Agreement__Marketing_Agreement__Investment_Distribution_Agreement.txt,77102,11211
291,HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10.13-ENDORSEMENT AGREEMENT,HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10_13-ENDORSEMENT_AGREEMENT.txt,data/raw/HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10_13-ENDORSEMENT_AGREEMENT.txt,14157,2189
292,WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT,WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10_13-ENDORSEMENT_AGREEMENT.txt,data/raw/WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10_13-ENDORSEMENT_AGREEMENT.txt,32371,4539
293,NeuroboPharmaceuticalsInc_20190903_S-4_EX-10.36_11802165_EX-10.36_Manufacturing Agreement_ Supply Agreement,NeuroboPharmaceuticalsInc_20190903_S-4_EX-10_36_11802165_EX-10_36_Manufacturing_Agreement__Supply_Agreement.txt,data/raw/NeuroboPharmaceuticalsInc_20190903_S-4_EX-10_36_11802165_EX-10_36_Manufacturing_Agreement__Supply_Agreement.txt,20000,3094
294,SONUSCORP_03_12_1997-EX-10.11-SPONSORSHIP AGREEMENT,SONUSCORP_03_12_1997-EX-10_11-SPONSORSHIP_AGREEMENT.txt,data/raw/SONUSCORP_03_12_1997-EX-10_11-SPONSORSHIP_AGREEMENT.txt,34903,3891
295,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement,RangeResourcesLouisianaInc_20150417_8-K_EX-10_5_9045501_EX-10_5_Transportation_Agreement.txt,data/raw/RangeResourcesLouisianaInc_20150417_8-K_EX-10_5_9045501_EX-10_5_Transportation_Agreement.txt,100284,15659
296,CHAPARRALRESOURCESINC_03_30_2000-EX-10.66-TRANSPORTATION CONTRACT,CHAPARRALRESOURCESINC_03_30_2000-EX-10_66-TRANSPORTATION_CONTRACT.txt,data/raw/CHAPARRALRESOURCESINC_03_30_2000-EX-10_66-TRANSPORTATION_CONTRACT.txt,26830,3865
297,ScansourceInc_20190509_10-Q_EX-10.2_11661422_EX-10.2_Distributor Agreement,ScansourceInc_20190509_10-Q_EX-10_2_11661422_EX-10_2_Distributor_Agreement.txt,data/raw/ScansourceInc_20190509_10-Q_EX-10_2_11661422_EX-10_2_Distributor_Agreement.txt,14149,2131
298,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC ALLIANCE AGREEMENT,AURASYSTEMSINC_06_16_2010-EX-10_25-STRATEGIC_ALLIANCE_AGREEMENT.txt,data/raw/AURASYSTEMSINC_06_16_2010-EX-10_25-STRATEGIC_ALLIANCE_AGREEMENT.txt,45033,6938
299,IpassInc_20181203_8-K_EX-99.1_11445874_EX-99.1_Reseller Agreement,IpassInc_20181203_8-K_EX-99_1_11445874_EX-99_1_Reseller_Agreement.txt,data/raw/IpassInc_20181203_8-K_EX-99_1_11445874_EX-99_1_Reseller_Agreement.txt,73860,11394
300,VERSOTECHNOLOGIESINC_12_28_2007-EX-99.3-INTELLECTUAL PROPERTY AGREEMENT,VERSOTECHNOLOGIESINC_12_28_2007-EX-99_3-INTELLECTUAL_PROPERTY_AGREEMENT.txt,data/raw/VERSOTECHNOLOGIESINC_12_28_2007-EX-99_3-INTELLECTUAL_PROPERTY_AGREEMENT.txt,5046,739
301,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement4,SoupmanInc_20150814_8-K_EX-10_1_9230148_EX-10_1_Franchise_Agreement4.txt,data/raw/SoupmanInc_20150814_8-K_EX-10_1_9230148_EX-10_1_Franchise_Agreement4.txt,3314,492
302,EhaveInc_20190515_20-F_EX-4.44_11678816_EX-4.44_License Agreement_ Reseller Agreement,EhaveInc_20190515_20-F_EX-4_44_11678816_EX-4_44_License_Agreement__Reseller_Agreement.txt,data/raw/EhaveInc_20190515_20-F_EX-4_44_11678816_EX-4_44_License_Agreement__Reseller_Agreement.txt,87070,13634
303,BOLIVARMININGCORP_05_23_2003-EX-2.1-VISP WEB SITE BUILDING AND HOSTING AGREEMENT,BOLIVARMININGCORP_05_23_2003-EX-2_1-VISP_WEB_SITE_BUILDING_AND_HOSTING_AGREEMENT.txt,data/raw/BOLIVARMININGCORP_05_23_2003-EX-2_1-VISP_WEB_SITE_BUILDING_AND_HOSTING_AGREEMENT.txt,11539,1736
304,"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc.",UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing_Agreement_with_the_BISYS_Group__Inc_.txt,data/raw/UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing_Agreement_with_the_BISYS_Group__Inc_.txt,1952,279
305,"GALERATHERAPEUTICS,INC_02_14_2020-EX-99.A-JOINT FILING AGREEMENT",GALERATHERAPEUTICS_INC_02_14_2020-EX-99_A-JOINT_FILING_AGREEMENT.txt,data/raw/GALERATHERAPEUTICS_INC_02_14_2020-EX-99_A-JOINT_FILING_AGREEMENT.txt,3892,623
306,VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement,VirtuosoSurgicalInc_20191227_1-A_EX1A-6_MAT_CTRCT_11933379_EX1A-6_MAT_CTRCT_License_Agreement.txt,data/raw/VirtuosoSurgicalInc_20191227_1-A_EX1A-6_MAT_CTRCT_11933379_EX1A-6_MAT_CTRCT_License_Agreement.txt,35902,5675
307,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",ROCKYMOUNTAINCHOCOLATEFACTORY_INC_12_23_2019-EX-10_2-STRATEGIC_ALLIANCE_AGREEMENT.txt,data/raw/ROCKYMOUNTAINCHOCOLATEFACTORY_INC_12_23_2019-EX-10_2-STRATEGIC_ALLIANCE_AGREEMENT.txt,121115,19420
308,VITAMINSHOPPECOMINC_09_13_1999-EX-10.26-SPONSORSHIP AGREEMENT,VITAMINSHOPPECOMINC_09_13_1999-EX-10_26-SPONSORSHIP_AGREEMENT.txt,data/raw/VITAMINSHOPPECOMINC_09_13_1999-EX-10_26-SPONSORSHIP_AGREEMENT.txt,88105,8223
309,"SOLUTIONSVENDINGINTERNATIONAL,INC_03_31_2020-EX1A-1 UNDR AGMT-SERVICES AGREEMENT",SOLUTIONSVENDINGINTERNATIONAL_INC_03_31_2020-EX1A-1_UNDR_AGMT-SERVICES_AGREEMENT.txt,data/raw/SOLUTIONSVENDINGINTERNATIONAL_INC_03_31_2020-EX1A-1_UNDR_AGMT-SERVICES_AGREEMENT.txt,7124,1122
310,InnerscopeHearingTechnologiesInc_20181109_8-K_EX-10.6_11419704_EX-10.6_Distributor Agreement,InnerscopeHearingTechnologiesInc_20181109_8-K_EX-10_6_11419704_EX-10_6_Distributor_Agreement.txt,data/raw/InnerscopeHearingTechnologiesInc_20181109_8-K_EX-10_6_11419704_EX-10_6_Distributor_Agreement.txt,22396,3360
311,SmartRxSystemsInc_20180914_1-A_EX1A-6 MAT CTRCT_11351705_EX1A-6 MAT CTRCT_Distributor Agreement,SmartRxSystemsInc_20180914_1-A_EX1A-6_MAT_CTRCT_11351705_EX1A-6_MAT_CTRCT_Distributor_Agreement.txt,data/raw/SmartRxSystemsInc_20180914_1-A_EX1A-6_MAT_CTRCT_11351705_EX1A-6_MAT_CTRCT_Distributor_Agreement.txt,39984,6123
312,"Reinsurance Group of America, Incorporated - A_R REMARKETING  AGREEMENT",Reinsurance_Group_of_America__Incorporated_-_A_R_REMARKETING__AGREEMENT.txt,data/raw/Reinsurance_Group_of_America__Incorporated_-_A_R_REMARKETING__AGREEMENT.txt,102071,16074
313,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY AGREEMENT,BIOFRONTERAAG_04_29_2019-EX-4_17-SUPPLY_AGREEMENT.txt,data/raw/BIOFRONTERAAG_04_29_2019-EX-4_17-SUPPLY_AGREEMENT.txt,63723,9771
314,"CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT",CORALGOLDRESOURCES_LTD_05_28_2020-EX-4_1-CONSULTING_AGREEMENT.txt,data/raw/CORALGOLDRESOURCES_LTD_05_28_2020-EX-4_1-CONSULTING_AGREEMENT.txt,29749,4730
315,Cerus Corporation - FIRST AMEND TO SUPPLY AND MANUFACTURING AGREEMENT,Cerus_Corporation_-_FIRST_AMEND_TO_SUPPLY_AND_MANUFACTURING_AGREEMENT.txt,data/raw/Cerus_Corporation_-_FIRST_AMEND_TO_SUPPLY_AND_MANUFACTURING_AGREEMENT.txt,11420,1796
316,OLDAPIWIND-DOWNLTD_01_08_2016-EX-1.3-AGENCY AGREEMENT2,OLDAPIWIND-DOWNLTD_01_08_2016-EX-1_3-AGENCY_AGREEMENT2.txt,data/raw/OLDAPIWIND-DOWNLTD_01_08_2016-EX-1_3-AGENCY_AGREEMENT2.txt,3886,630
317,ATENTOSA_07_06_2020-EX-99.1-JOINT FILING AGREEMENT,ATENTOSA_07_06_2020-EX-99_1-JOINT_FILING_AGREEMENT.txt,data/raw/ATENTOSA_07_06_2020-EX-99_1-JOINT_FILING_AGREEMENT.txt,2298,357
318,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement,HealthcentralCom_19991108_S-1A_EX-10_27_6623292_EX-10_27_Co-Branding_Agreement.txt,data/raw/HealthcentralCom_19991108_S-1A_EX-10_27_6623292_EX-10_27_Co-Branding_Agreement.txt,45042,6492
319,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,GAINSCOINC_01_21_2010-EX-10_41-SPONSORSHIP_AGREEMENT.txt,data/raw/GAINSCOINC_01_21_2010-EX-10_41-SPONSORSHIP_AGREEMENT.txt,15696,2452
320,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",TURNKEYCAPITAL_INC_07_20_2017-EX-1_1-Strategic_Alliance_Agreement.txt,data/raw/TURNKEYCAPITAL_INC_07_20_2017-EX-1_1-Strategic_Alliance_Agreement.txt,12648,1988
321,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,IVILLAGEINC_03_17_1999-EX-10_16-SPONSORSHIP_AGREEMENT.txt,data/raw/IVILLAGEINC_03_17_1999-EX-10_16-SPONSORSHIP_AGREEMENT.txt,23723,3407
322,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,PaperexchangeComInc_20000322_S-1A_EX-10_4_5202103_EX-10_4_Co-Branding_Agreement.txt,data/raw/PaperexchangeComInc_20000322_S-1A_EX-10_4_5202103_EX-10_4_Co-Branding_Agreement.txt,92875,12480
323,"IPAYMENT,INC_05_14_2007-EX-10.1-SPONSORSHIP AGREEMENT",IPAYMENT_INC_05_14_2007-EX-10_1-SPONSORSHIP_AGREEMENT.txt,data/raw/IPAYMENT_INC_05_14_2007-EX-10_1-SPONSORSHIP_AGREEMENT.txt,96662,14652
324,BIOPURECORP_06_30_1999-EX-10.13-AGENCY AGREEMENT,BIOPURECORP_06_30_1999-EX-10_13-AGENCY_AGREEMENT.txt,data/raw/BIOPURECORP_06_30_1999-EX-10_13-AGENCY_AGREEMENT.txt,40590,5757
325,RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT,RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4_23-SERVICE_AGREEMENT.txt,data/raw/RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4_23-SERVICE_AGREEMENT.txt,16372,2394
326,STARTECGLOBALCOMMUNICATIONSCORP_11_16_1998-EX-10.30-CONSTRUCTION AND MAINTENANCE AGREEMENT,STARTECGLOBALCOMMUNICATIONSCORP_11_16_1998-EX-10_30-CONSTRUCTION_AND_MAINTENANCE_AGREEMENT.txt,data/raw/STARTECGLOBALCOMMUNICATIONSCORP_11_16_1998-EX-10_30-CONSTRUCTION_AND_MAINTENANCE_AGREEMENT.txt,116260,14551
327,LejuHoldingsLtd_20140121_DRS (on F-1)_EX-10.26_8473102_EX-10.26_Content License Agreement2,LejuHoldingsLtd_20140121_DRS__on_F-1__EX-10_26_8473102_EX-10_26_Content_License_Agreement2.txt,data/raw/LejuHoldingsLtd_20140121_DRS__on_F-1__EX-10_26_8473102_EX-10_26_Content_License_Agreement2.txt,2180,327
328,TRIZETTOGROUPINC_08_18_1999-EX-10.17-TECHNICAL INFRASTRUCTURE MAINTENANCE AGREEMENT,TRIZETTOGROUPINC_08_18_1999-EX-10_17-TECHNICAL_INFRASTRUCTURE_MAINTENANCE_AGREEMENT.txt,data/raw/TRIZETTOGROUPINC_08_18_1999-EX-10_17-TECHNICAL_INFRASTRUCTURE_MAINTENANCE_AGREEMENT.txt,17786,2208
329,FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT,FIBROGENINC_10_01_2014-EX-10_11-COLLABORATION_AGREEMENT.txt,data/raw/FIBROGENINC_10_01_2014-EX-10_11-COLLABORATION_AGREEMENT.txt,155655,24526
330,"KNOWLABS,INC_08_15_2005-EX-10-INTELLECTUAL PROPERTY AGREEMENT",KNOWLABS_INC_08_15_2005-EX-10-INTELLECTUAL_PROPERTY_AGREEMENT.txt,data/raw/KNOWLABS_INC_08_15_2005-EX-10-INTELLECTUAL_PROPERTY_AGREEMENT.txt,14792,1970
331,UAGHINC_04_14_2004-EX-10.18-MAINTENANCE AGREEMENT,UAGHINC_04_14_2004-EX-10_18-MAINTENANCE_AGREEMENT.txt,data/raw/UAGHINC_04_14_2004-EX-10_18-MAINTENANCE_AGREEMENT.txt,16823,2676
332,"ARMSTRONGFLOORING,INC_01_07_2019-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT",ARMSTRONGFLOORING_INC_01_07_2019-EX-10_2-INTELLECTUAL_PROPERTY_AGREEMENT.txt,data/raw/ARMSTRONGFLOORING_INC_01_07_2019-EX-10_2-INTELLECTUAL_PROPERTY_AGREEMENT.txt,69759,10349
333,"SPIENERGYCO,LTD_07_10_2014-EX-10-Cooperation Agreement of 50MWp Photovoltaic Grid-connected Power Generation Project in Yangqiao of~1",SPIENERGYCO_LTD_07_10_2014-EX-10-Cooperation_Agreement_of_50MWp_Photovoltaic_Grid-connected_Power_Generation_Project_in_Yangqiao_of_1.txt,data/raw/SPIENERGYCO_LTD_07_10_2014-EX-10-Cooperation_Agreement_of_50MWp_Photovoltaic_Grid-connected_Power_Generation_Project_in_Yangqiao_of_1.txt,2811,413
334,VitalibisInc_20180316_8-K_EX-10.2_11100168_EX-10.2_Hosting Agreement,VitalibisInc_20180316_8-K_EX-10_2_11100168_EX-10_2_Hosting_Agreement.txt,data/raw/VitalibisInc_20180316_8-K_EX-10_2_11100168_EX-10_2_Hosting_Agreement.txt,46187,7045
335,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1,SoupmanInc_20150814_8-K_EX-10_1_9230148_EX-10_1_Franchise_Agreement1.txt,data/raw/SoupmanInc_20150814_8-K_EX-10_1_9230148_EX-10_1_Franchise_Agreement1.txt,144235,22750
